profile,workload,variant,repetition,seed,initial_records,operations,elapsed_nanos,throughput_ops_s,mean_latency_ns,p50_latency_ns,p95_latency_ns,p99_latency_ns,max_latency_ns,search_p95_ns,insert_p95_ns,delete_p95_ns,update_p95_ns,range_p95_ns,final_records,leaf_count,avg_occupancy,peak_heap_bytes,process_cpu_nanos,current_thread_cpu_nanos,current_thread_allocated_bytes,gc_collections,gc_time_millis,jit_compilation_millis,controller_nanos,controller_time_share_pct,maintenance_count,maintenance_nanos,records_moved,leaves_touched,full_rebuilds,commit_count,rollback_count,abstain_count,no_trial_commits,failed_trials_kept,structural_attempts,expected_diagnosis_matches,expected_diagnosis_mismatches,observation_windows,reference_ready_windows,degraded_windows,persistent_triggers,diagnosis_attempts,confident_diagnoses,candidate_selections,trial_starts
YCSB_VALIDATION,YCSB_E,LARS_FULL,2,1664525,1000000,300000,371067600,808478.023950353,1021.1793333333334,700.0,1800.0,3300.0,27526300,NaN,3100.0,NaN,NaN,1400.0,1015033,20834,0.7612503899875204,323799472,1156250000,343750000,864104456,4,39,684,848500,0.22866453444062484,0,0,0,0,0,0,0,0,0,0,0,0,0,71,20,0,0,0,0,0,0
YCSB_VALIDATION,YCSB_E,LARS_FULL,3,22695477,1000000,300000,392328200,764665.9098173417,1078.8903333333333,800.0,1900.0,3800.0,28596500,NaN,3200.0,NaN,NaN,1600.0,1014968,20834,0.7612016415474705,320287328,1390625000,343750000,865356752,4,42,892,1036400,0.264166582978231,0,0,0,0,0,0,0,0,0,0,0,0,0,66,20,0,0,0,0,0,0
YCSB_VALIDATION,YCSB_E,LARS_FULL,4,69069,1000000,300000,374727900,800580.90150213,1025.4146666666666,700.0,1800.0,3500.0,27382000,NaN,3100.0,NaN,NaN,1500.0,1015193,20834,0.7613703861476433,323798960,1562500000,328125000,865516464,4,39,900,1165300,0.3109723081734773,0,0,0,0,0,0,0,0,0,0,0,0,0,67,20,0,0,0,0,0,0
YCSB_VALIDATION,YCSB_E,LARS_FULL,5,48271,1000000,300000,383267200,782743.7359627957,1049.805,700.0,1900.0,3900.0,28032400,NaN,3200.0,NaN,NaN,1500.0,1015049,20834,0.7612623896035327,323347088,1546875000,343750000,864356728,4,38,855,1029800,0.2686898330981623,0,0,0,0,0,0,0,0,0,0,0,0,0,70,20,0,0,0,0,0,0
YCSB_VALIDATION,YCSB_E,LARS_FULL,6,134775813,1000000,300000,367648700,815996.3573922606,1012.8316666666667,700.0,1800.0,3400.0,25952600,NaN,2900.0,NaN,NaN,1500.0,1014967,20834,0.7612008915714698,322179680,1109375000,328125000,865216792,4,38,974,713400,0.19404393378787957,0,0,0,0,0,0,0,0,0,0,0,0,0,65,20,0,0,0,0,0,0
YCSB_VALIDATION,YCSB_E,LARS_FULL,7,16807,1000000,300000,342588200,875686.9034018101,922.8896666666667,700.0,1600.0,2800.0,26956000,NaN,2800.0,NaN,NaN,1200.0,1014848,20834,0.7611116444273783,325952288,1093750000,312500000,864724528,4,38,632,1046700,0.30552716059689156,0,0,0,0,0,0,0,0,0,0,0,0,0,68,20,0,0,0,0,0,0
YCSB_VALIDATION,YCSB_E,LARS_FULL,8,2147483647,1000000,300000,371673400,807160.2648992368,1021.2493333333333,800.0,1800.0,3400.0,27572100,NaN,3100.0,NaN,NaN,1400.0,1015012,20834,0.7612346404915042,322077616,1453125000,343750000,865974520,4,38,753,964100,0.2593944037964514,0,0,0,0,0,0,0,0,0,0,0,0,0,70,20,0,0,0,0,0,0
YCSB_VALIDATION,YCSB_E,LARS_FULL,9,6364136223846793005,1000000,300000,388056700,773082.9025758349,1069.7283333333332,700.0,1900.0,3800.0,25839800,NaN,3100.0,NaN,NaN,1600.0,1015059,20834,0.7612698893635403,325746016,1578125000,359375000,864683080,4,41,1154,1239800,0.3194893942045067,0,0,0,0,0,0,0,0,0,0,0,0,0,68,20,0,0,0,0,0,0
YCSB_VALIDATION,YCSB_E,LARS_MONITOR_ONLY,0,1103515245,1000000,300000,357751300,838571.3762605474,969.6426666666666,700.0,1700.0,3200.0,28386200,NaN,3000.0,NaN,NaN,1300.0,1015118,20834,0.7613141379475856,322722240,1312500000,328125000,864072608,4,39,634,759600,0.21232627246917063,0,0,0,0,0,0,0,0,0,0,0,0,0,67,20,0,0,0,0,0,0
YCSB_VALIDATION,YCSB_E,LARS_MONITOR_ONLY,1,214013,1000000,300000,351829100,852686.7163631434,956.104,700.0,1700.0,3400.0,27346600,NaN,3200.0,NaN,NaN,1300.0,1015036,20834,0.7612526399155227,324171504,1343750000,296875000,865680744,4,39,637,759600,0.2159002765831479,0,0,0,0,0,0,0,0,0,0,0,0,0,67,20,0,0,0,0,0,0
YCSB_VALIDATION,YCSB_E,LARS_MONITOR_ONLY,2,1664525,1000000,300000,349831300,857556.1992308864,958.861,700.0,1800.0,3200.0,24217300,NaN,2900.0,NaN,NaN,1400.0,1015033,20834,0.7612503899875204,322512088,1421875000,312500000,864369504,4,33,876,697700,0.19943898673446314,0,0,0,0,0,0,0,0,0,0,0,0,0,71,20,0,0,0,0,0,0
YCSB_VALIDATION,YCSB_E,LARS_MONITOR_ONLY,3,22695477,1000000,300000,347083100,864346.319368474,955.8466666666667,700.0,1700.0,2900.0,26548800,NaN,2700.0,NaN,NaN,1300.0,1014968,20834,0.7612016415474705,322730800,1062500000,328125000,865621040,4,38,676,578100,0.16655953574230495,0,0,0,0,0,0,0,0,0,0,0,0,0,66,20,0,0,0,0,0,0
YCSB_VALIDATION,YCSB_E,LARS_MONITOR_ONLY,4,69069,1000000,300000,372257500,805893.7697695815,1014.2966666666666,700.0,1800.0,3500.0,26565100,NaN,2800.0,NaN,NaN,1500.0,1015193,20834,0.7613703861476433,324406992,1656250000,343750000,865516104,4,38,989,826000,0.22188941794322478,0,0,0,0,0,0,0,0,0,0,0,0,0,67,20,0,0,0,0,0,0
YCSB_VALIDATION,YCSB_E,LARS_MONITOR_ONLY,5,48271,1000000,300000,366775900,817938.1469720339,1006.632,700.0,1800.0,3200.0,28191700,NaN,2900.0,NaN,NaN,1500.0,1015049,20834,0.7612623896035327,322292688,1343750000,328125000,864356968,4,38,873,793900,0.21645369829369923,0,0,0,0,0,0,0,0,0,0,0,0,0,70,20,0,0,0,0,0,0
YCSB_VALIDATION,YCSB_E,LARS_MONITOR_ONLY,6,134775813,1000000,300000,335679700,893709.0923281927,920.648,600.0,1600.0,3000.0,27935100,NaN,2900.0,NaN,NaN,1200.0,1014967,20834,0.7612008915714698,324612888,1203125000,312500000,865217392,4,40,657,710700,0.21171968397254884,0,0,0,0,0,0,0,0,0,0,0,0,0,65,20,0,0,0,0,0,0
YCSB_VALIDATION,YCSB_E,LARS_MONITOR_ONLY,7,16807,1000000,300000,326261400,919508.0999468524,885.6036666666666,600.0,1500.0,2700.0,25015500,NaN,2700.0,NaN,NaN,1200.0,1014848,20834,0.7611116444273783,321821280,1000000000,296875000,864722872,4,38,611,888900,0.2724502500142524,0,0,0,0,0,0,0,0,0,0,0,0,0,68,20,0,0,0,0,0,0
YCSB_VALIDATION,YCSB_E,LARS_MONITOR_ONLY,8,2147483647,1000000,300000,355252000,844470.9670881515,965.573,700.0,1700.0,3300.0,28026600,NaN,3100.0,NaN,NaN,1300.0,1015012,20834,0.7612346404915042,321886384,1156250000,328125000,866437456,4,39,643,864800,0.2434328307792778,0,0,0,0,0,0,0,0,0,0,0,0,0,70,20,0,0,0,0,0,0
YCSB_VALIDATION,YCSB_E,LARS_MONITOR_ONLY,9,6364136223846793005,1000000,300000,379380800,790762.2104228785,1034.912,700.0,1800.0,3700.0,29093200,NaN,3100.0,NaN,NaN,1400.0,1015059,20834,0.7612698893635403,323338968,1343750000,328125000,864680328,4,40,716,659100,0.1737304576299064,0,0,0,0,0,0,0,0,0,0,0,0,0,68,20,0,0,0,0,0,0
YCSB_VALIDATION,YCSB_E,STATIC_BPLUS,0,1103515245,1000000,300000,279531400,1073224.6896055327,794.4926666666667,500.0,1500.0,2700.0,29500700,NaN,2800.0,NaN,NaN,1100.0,1015118,20834,0.7613141379475856,323215472,921875000,250000000,856395672,4,43,376,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YCSB_VALIDATION,YCSB_E,STATIC_BPLUS,1,214013,1000000,300000,291894400,1027768.9465779405,832.4443333333334,600.0,1600.0,3300.0,28420300,NaN,3200.0,NaN,NaN,1200.0,1015036,20834,0.7612526399155227,321953352,1109375000,250000000,857652680,4,40,428,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YCSB_VALIDATION,YCSB_E,STATIC_BPLUS,2,1664525,1000000,300000,259185800,1157470.8182315542,740.8606666666667,500.0,1400.0,2300.0,27232400,NaN,2400.0,NaN,NaN,1000.0,1015033,20834,0.7612503899875204,320443232,1078125000,218750000,862818232,4,39,319,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YCSB_VALIDATION,YCSB_E,STATIC_BPLUS,3,22695477,1000000,300000,252696900,1187193.0364005256,719.817,500.0,1400.0,2300.0,24647500,NaN,2400.0,NaN,NaN,1100.0,1014968,20834,0.7612016415474705,319937768,1078125000,218750000,858470696,4,34,389,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YCSB_VALIDATION,YCSB_E,STATIC_BPLUS,4,69069,1000000,300000,268464200,1117467.4314117115,764.6053333333333,500.0,1500.0,2500.0,26488100,NaN,2400.0,NaN,NaN,1100.0,1015193,20834,0.7613703861476433,319093688,937500000,250000000,858773464,4,40,464,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YCSB_VALIDATION,YCSB_E,STATIC_BPLUS,5,48271,1000000,300000,275669900,1088258.0941916401,786.4026666666666,500.0,1600.0,2800.0,27165200,NaN,2700.0,NaN,NaN,1200.0,1015049,20834,0.7612623896035327,321910240,1187500000,234375000,857303336,4,38,475,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YCSB_VALIDATION,YCSB_E,STATIC_BPLUS,6,134775813,1000000,300000,261396400,1147682.2175056734,745.6136666666666,500.0,1300.0,2300.0,32956200,NaN,2400.0,NaN,NaN,1000.0,1014967,20834,0.7612008915714698,320353408,625000000,234375000,863920848,4,43,316,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YCSB_VALIDATION,YCSB_E,STATIC_BPLUS,7,16807,1000000,300000,254073200,1180762.0795896617,722.457,500.0,1300.0,2300.0,27693300,NaN,2400.0,NaN,NaN,900.0,1014848,20834,0.7611116444273783,320151240,1046875000,218750000,856561000,4,40,293,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YCSB_VALIDATION,YCSB_E,STATIC_BPLUS,8,2147483647,1000000,300000,254115300,1180566.4593985486,688.0563333333333,500.0,1300.0,2300.0,26674700,NaN,2400.0,NaN,NaN,1000.0,1015012,20834,0.7612346404915042,322624992,1046875000,218750000,858438800,4,38,357,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YCSB_VALIDATION,YCSB_E,STATIC_BPLUS,9,6364136223846793005,1000000,300000,262928700,1140993.737085377,752.1,500.0,1500.0,2500.0,27158600,NaN,2600.0,NaN,NaN,1100.0,1015059,20834,0.7612698893635403,321369856,1265625000,218750000,852018248,4,38,533,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
