profile,workload,variant,repetition,seed,epoch_index,phase,start_operation,end_operation,operations,elapsed_nanos,throughput_ops_s,p50_latency_ns,p95_latency_ns,p99_latency_ns,maintenance_count,maintenance_nanos,controller_nanos,records_moved,leaves_touched,full_rebuilds
YCSB_VALIDATION,YCSB_A,LARS_FULL,3,22695477,20,YCSB_A,200000,210000,10000,8287300,1206665.6208897952,300.0,500.0,700.0,0,0,2724700,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,3,22695477,21,YCSB_A,210000,220000,10000,3202500,3122560.49960968,200.0,400.0,500.0,0,0,14100,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,3,22695477,22,YCSB_A,220000,230000,10000,3292000,3037667.071688943,200.0,400.0,500.0,0,0,70500,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,3,22695477,23,YCSB_A,230000,240000,10000,2477000,4037141.703673799,200.0,300.0,400.0,0,0,17300,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,3,22695477,24,YCSB_A,240000,250000,10000,2384200,4194279.0034393086,200.0,300.0,400.0,0,0,17700,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,3,22695477,25,YCSB_A,250000,260000,10000,2417200,4137018.037398643,200.0,300.0,400.0,0,0,123300,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,3,22695477,26,YCSB_A,260000,270000,10000,4492400,2225981.6579111386,200.0,400.0,500.0,0,0,101100,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,3,22695477,27,YCSB_A,270000,280000,10000,2566200,3896812.4074507053,200.0,300.0,400.0,0,0,96800,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,3,22695477,28,YCSB_A,280000,290000,10000,2220400,4503693.028283192,200.0,300.0,400.0,0,0,23300,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,3,22695477,29,YCSB_A,290000,300000,10000,2190700,4564750.992833341,200.0,300.0,400.0,0,0,13400,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,4,69069,0,YCSB_A,0,10000,10000,9392300,1064701.936692823,400.0,700.0,2100.0,0,0,0,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,4,69069,1,YCSB_A,10000,20000,10000,6737100,1484318.1784447315,400.0,600.0,800.0,0,0,0,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,4,69069,2,YCSB_A,20000,30000,10000,5296600,1888003.62496696,300.0,500.0,700.0,0,0,13500,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,4,69069,3,YCSB_A,30000,40000,10000,5254200,1903239.3133112558,300.0,500.0,600.0,0,0,11100,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,4,69069,4,YCSB_A,40000,50000,10000,4723400,2117119.0244315537,300.0,400.0,600.0,0,0,11800,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,4,69069,5,YCSB_A,50000,60000,10000,5559000,1798884.6914912753,300.0,500.0,700.0,0,0,16100,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,4,69069,6,YCSB_A,60000,70000,10000,5087200,1965717.880169838,300.0,500.0,600.0,0,0,10100,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,4,69069,7,YCSB_A,70000,80000,10000,3105400,3220197.076061055,200.0,400.0,500.0,0,0,20900,0,0,0
