profile,workload,variant,repetition,seed,initial_records,operations,elapsed_nanos,throughput_ops_s,mean_latency_ns,p50_latency_ns,p95_latency_ns,p99_latency_ns,max_latency_ns,search_p95_ns,insert_p95_ns,delete_p95_ns,update_p95_ns,range_p95_ns,final_records,leaf_count,avg_occupancy,peak_heap_bytes,process_cpu_nanos,current_thread_cpu_nanos,current_thread_allocated_bytes,gc_collections,gc_time_millis,jit_compilation_millis,controller_nanos,controller_time_share_pct,maintenance_count,maintenance_nanos,records_moved,leaves_touched,full_rebuilds,commit_count,rollback_count,abstain_count,no_trial_commits,failed_trials_kept,structural_attempts,expected_diagnosis_matches,expected_diagnosis_mismatches,observation_windows,reference_ready_windows,degraded_windows,persistent_triggers,diagnosis_attempts,confident_diagnoses,candidate_selections,trial_starts
PUBLICATION,SKEW_80_20,LARS_NO_LOCALITY,8,2147483647,1000000,300000,224376800,1337036.6276727363,558.4203333333334,300.0,1300.0,2500.0,236100,400.0,1900.0,1900.0,500.0,1600.0,1031594,20885,0.7717814819248264,241172480,734375000,203125000,89261680,0,0,792,1395300,0.6218557355305896,0,0,0,0,0,0,0,0,0,0,0,0,0,196,65,4,0,0,0,0,0
PUBLICATION,SKEW_80_20,LARS_NO_LOCALITY,9,6364136223846793005,1000000,300000,210297400,1426551.1604042656,522.6596666666667,300.0,1300.0,2400.0,490600,400.0,1800.0,1800.0,400.0,1400.0,1031628,20872,0.7722876341510158,238026752,687500000,218750000,89084928,0,0,551,2014000,0.9576913456847302,0,0,0,0,0,0,0,0,0,0,0,0,0,194,63,8,0,0,0,0,0
PUBLICATION,SKEW_80_20,LARS_NO_ROLLBACK,0,1103515245,1000000,300000,202824500,1479111.2513527705,504.17,300.0,1200.0,2300.0,170700,400.0,1800.0,1800.0,400.0,1400.0,1031828,20878,0.7722153702461921,238106768,765625000,218750000,89177912,0,0,616,1121400,0.5528917857556657,0,0,0,0,0,0,0,0,0,0,0,0,0,194,63,5,0,0,0,0,0
PUBLICATION,SKEW_80_20,LARS_NO_ROLLBACK,1,214013,1000000,300000,214243900,1400273.2399848958,530.3186666666667,300.0,1300.0,2600.0,233900,400.0,1900.0,1900.0,500.0,1400.0,1031840,20877,0.7722613402308761,239075328,687500000,218750000,89103848,0,0,707,1456200,0.6796926306886684,0,0,0,0,0,0,0,0,0,0,0,0,0,195,64,6,0,0,0,0,0
PUBLICATION,SKEW_80_20,LARS_NO_ROLLBACK,2,1664525,1000000,300000,206005300,1456273.212388225,514.474,300.0,1300.0,2400.0,223900,400.0,1800.0,1800.0,400.0,1400.0,1031705,20881,0.7720123856616062,239075328,687500000,218750000,89015608,0,0,570,1183700,0.5745968671679806,0,0,0,0,0,0,0,0,0,0,0,0,0,194,63,9,0,0,0,0,0
PUBLICATION,SKEW_80_20,LARS_NO_ROLLBACK,3,22695477,1000000,300000,189756600,1580972.6776301851,465.3036666666667,300.0,1200.0,2100.0,206700,400.0,1600.0,1600.0,400.0,1400.0,1031570,20879,0.7719853082044159,239075328,640625000,203125000,88991640,0,0,489,889800,0.46891649618511294,0,0,0,0,0,0,0,0,0,0,0,0,0,194,63,8,0,0,0,0,0
PUBLICATION,SKEW_80_20,LARS_NO_ROLLBACK,4,69069,1000000,300000,208859200,1436374.3612922006,514.2456666666667,300.0,1200.0,2300.0,349800,400.0,1700.0,1800.0,400.0,1600.0,1031969,20881,0.772209933671759,239075328,765625000,218750000,89183368,0,0,736,1491800,0.714261090725235,0,0,0,0,0,0,0,0,0,0,0,0,0,196,65,5,0,0,0,0,0
PUBLICATION,SKEW_80_20,LARS_NO_ROLLBACK,5,48271,1000000,300000,215634300,1391244.342852691,536.619,300.0,1300.0,2500.0,343600,400.0,1900.0,1900.0,400.0,1500.0,1031461,20889,0.7715342105893054,238026752,687500000,234375000,88506560,0,0,559,1315700,0.6101533939637618,0,0,0,0,0,0,0,0,0,0,0,0,0,195,64,11,0,0,0,0,0
PUBLICATION,SKEW_80_20,LARS_NO_ROLLBACK,6,134775813,1000000,300000,228367100,1313674.342757779,563.407,300.0,1400.0,2600.0,520900,400.0,1900.0,2000.0,500.0,1600.0,1031421,20872,0.7721326717612111,238026752,921875000,250000000,88955432,0,0,1160,1853600,0.8116755872452731,0,0,0,0,0,0,0,0,0,0,0,0,0,195,64,6,0,0,0,0,0
PUBLICATION,SKEW_80_20,LARS_NO_ROLLBACK,7,16807,1000000,300000,225719900,1329080.8652670854,562.444,300.0,1400.0,2700.0,274500,500.0,2000.0,2100.0,500.0,1500.0,1031644,20882,0.7719297720524854,238026752,812500000,250000000,89029328,0,0,771,1462300,0.6478383164266863,0,0,0,0,0,0,0,0,0,0,0,0,0,196,65,7,0,0,0,0,0
PUBLICATION,SKEW_80_20,LARS_NO_ROLLBACK,8,2147483647,1000000,300000,228433200,1313294.2146763254,562.4703333333333,300.0,1400.0,2800.0,727400,500.0,2100.0,2100.0,500.0,1600.0,1031594,20885,0.7717814819248264,239075328,765625000,250000000,88286352,0,0,768,1224000,0.5358240395879408,0,0,0,0,0,0,0,0,0,0,0,0,0,196,65,5,0,0,0,0,0
PUBLICATION,SKEW_80_20,LARS_NO_ROLLBACK,9,6364136223846793005,1000000,300000,212995200,1408482.4446748095,531.2433333333333,300.0,1300.0,2500.0,457600,400.0,1800.0,1900.0,500.0,1400.0,1031628,20872,0.7722876341510158,239075328,718750000,203125000,89538808,0,0,730,1462800,0.6867760400234372,0,0,0,0,0,0,0,0,0,0,0,0,0,194,63,11,0,0,0,0,0
PUBLICATION,SKEW_80_20,LARS_NO_RUNTIME_VALIDATION,0,1103515245,1000000,300000,207622300,1444931.4933896794,513.934,300.0,1300.0,2400.0,736400,400.0,1800.0,1800.0,500.0,1400.0,1031828,20878,0.7722153702461921,238026752,625000000,187500000,89125064,0,0,531,1231400,0.5930962136533503,0,0,0,0,0,0,0,0,0,0,0,0,0,194,63,6,0,0,0,0,0
PUBLICATION,SKEW_80_20,LARS_NO_RUNTIME_VALIDATION,1,214013,1000000,300000,206773400,1450863.6023782557,511.479,300.0,1300.0,2400.0,426100,400.0,1800.0,1800.0,400.0,1400.0,1031840,20877,0.7722613402308761,240123904,609375000,203125000,89045168,0,0,613,1645200,0.7956535995442354,0,0,0,0,0,0,0,0,0,0,0,0,0,195,64,10,0,0,0,0,0
PUBLICATION,SKEW_80_20,LARS_NO_RUNTIME_VALIDATION,2,1664525,1000000,300000,226987700,1321657.5171253772,570.4493333333334,300.0,1400.0,2700.0,3255800,500.0,2000.0,2100.0,500.0,1600.0,1031705,20881,0.7720123856616062,238026752,687500000,203125000,88855288,0,0,702,1003600,0.44213849472900957,0,0,0,0,0,0,0,0,0,0,0,0,0,194,63,7,0,0,0,0,0
PUBLICATION,SKEW_80_20,LARS_NO_RUNTIME_VALIDATION,3,22695477,1000000,300000,215172000,1394233.450448943,530.763,300.0,1300.0,2400.0,206200,400.0,1900.0,1800.0,500.0,1600.0,1031570,20879,0.7719853082044159,240203920,671875000,218750000,89369560,0,0,641,1570200,0.7297417879649769,0,0,0,0,0,0,0,0,0,0,0,0,0,194,63,12,0,0,0,0,0
PUBLICATION,SKEW_80_20,LARS_NO_RUNTIME_VALIDATION,4,69069,1000000,300000,223935300,1339672.664381185,555.049,300.0,1400.0,2600.0,264200,400.0,1900.0,2000.0,500.0,1600.0,1031969,20881,0.772209933671759,239155344,843750000,234375000,89102192,0,0,756,1253800,0.5598938622003766,0,0,0,0,0,0,0,0,0,0,0,0,0,196,65,9,0,0,0,0,0
PUBLICATION,SKEW_80_20,LARS_NO_RUNTIME_VALIDATION,5,48271,1000000,300000,234758800,1277907.3670507772,582.0786666666667,400.0,1500.0,2600.0,229500,500.0,2000.0,2100.0,500.0,1600.0,1031461,20889,0.7715342105893054,238092304,765625000,250000000,88558176,0,0,590,1691900,0.7206971581044034,0,0,0,0,0,0,0,0,0,0,0,0,0,195,64,11,0,0,0,0,0
PUBLICATION,SKEW_80_20,LARS_NO_RUNTIME_VALIDATION,6,134775813,1000000,300000,204837900,1464572.7182323192,504.117,300.0,1200.0,2300.0,307200,400.0,1700.0,1700.0,400.0,1500.0,1031421,20872,0.7721326717612111,240123904,812500000,218750000,89380584,0,0,738,1504900,0.7346784945559391,0,0,0,0,0,0,0,0,0,0,0,0,0,195,64,4,0,0,0,0,0
PUBLICATION,SKEW_80_20,LARS_NO_RUNTIME_VALIDATION,7,16807,1000000,300000,213809800,1403116.2276004187,533.2803333333334,300.0,1300.0,2500.0,293100,400.0,1900.0,1900.0,400.0,1400.0,1031644,20882,0.7719297720524854,238026752,640625000,203125000,88879344,0,0,588,1176500,0.5502554139239642,0,0,0,0,0,0,0,0,0,0,0,0,0,196,65,6,0,0,0,0,0
PUBLICATION,SKEW_80_20,LARS_NO_RUNTIME_VALIDATION,8,2147483647,1000000,300000,261180900,1148629.1685188313,656.0606666666666,400.0,1700.0,3300.0,317200,500.0,2400.0,2300.0,600.0,1900.0,1031594,20885,0.7717814819248264,238026752,984375000,265625000,88758576,0,0,1112,2249600,0.8613187258333209,0,0,0,0,0,0,0,0,0,0,0,0,0,196,65,16,0,0,0,0,0
PUBLICATION,SKEW_80_20,LARS_NO_RUNTIME_VALIDATION,9,6364136223846793005,1000000,300000,215909700,1389469.7644431908,537.899,300.0,1300.0,2600.0,471800,400.0,1900.0,1800.0,400.0,1500.0,1031628,20872,0.7722876341510158,240123904,703125000,234375000,89382424,0,0,521,1471400,0.6814886038005703,0,0,0,0,0,0,0,0,0,0,0,0,0,194,63,31,0,0,0,0,0
PUBLICATION,SKEW_80_20,LOCAL_COST_ADAPTIVE,0,1103515245,1000000,300000,200439200,1496713.2177737688,497.89933333333335,300.0,1200.0,2300.0,231000,400.0,1800.0,1700.0,400.0,1400.0,1031828,20878,0.7722153702461921,239075328,609375000,203125000,88924128,0,0,524,1501500,0.7491049654957713,0,0,0,0,0,0,0,0,0,0,0,0,0,194,63,5,0,0,0,0,0
PUBLICATION,SKEW_80_20,LOCAL_COST_ADAPTIVE,1,214013,1000000,300000,206927400,1449783.837229869,504.4053333333333,300.0,1200.0,2200.0,441600,400.0,1700.0,1700.0,400.0,1400.0,1031840,20877,0.7722613402308761,239075328,656250000,203125000,89164616,0,0,670,1618600,0.782206706313422,0,0,0,0,0,0,0,0,0,0,0,0,0,195,64,8,0,0,0,0,0
PUBLICATION,SKEW_80_20,LOCAL_COST_ADAPTIVE,2,1664525,1000000,300000,217837800,1377171.455091816,543.3176666666667,300.0,1300.0,2600.0,410300,400.0,1900.0,2000.0,500.0,1500.0,1031705,20881,0.7720123856616062,239075328,828125000,203125000,89114648,0,0,657,1125300,0.5165770128049402,0,0,0,0,0,0,0,0,0,0,0,0,0,194,63,9,0,0,0,0,0
PUBLICATION,SKEW_80_20,LOCAL_COST_ADAPTIVE,3,22695477,1000000,300000,192737300,1556522.7903472758,476.54066666666665,300.0,1100.0,2100.0,141900,400.0,1600.0,1600.0,400.0,1400.0,1031570,20879,0.7719853082044159,238026752,656250000,203125000,89220840,0,0,602,1294800,0.6717952363138843,0,0,0,0,0,0,0,0,0,0,0,0,0,194,63,9,0,0,0,0,0
PUBLICATION,SKEW_80_20,LOCAL_COST_ADAPTIVE,4,69069,1000000,300000,205306800,1461227.7820315743,508.69233333333335,300.0,1200.0,2300.0,262800,400.0,1700.0,1800.0,400.0,1500.0,1031969,20881,0.772209933671759,238026752,578125000,218750000,88699504,0,0,727,964200,0.4696386091449479,0,0,0,0,0,0,0,0,0,0,0,0,0,196,65,6,0,0,0,0,0
PUBLICATION,SKEW_80_20,LOCAL_COST_ADAPTIVE,5,48271,1000000,300000,203318800,1475515.2991262982,509.667,300.0,1200.0,2300.0,280400,400.0,1800.0,1800.0,400.0,1400.0,1031461,20889,0.7715342105893054,238026752,578125000,203125000,88990640,0,0,623,1536000,0.7554638331526646,0,0,0,0,0,0,0,0,0,0,0,0,0,195,64,11,0,0,0,0,0
PUBLICATION,SKEW_80_20,LOCAL_COST_ADAPTIVE,6,134775813,1000000,300000,295292700,1015941.1323070296,735.2963333333333,400.0,1800.0,3900.0,237100,600.0,2500.0,2700.0,600.0,2300.0,1031421,20872,0.7721326717612111,239075328,953125000,312500000,88579136,0,0,878,1905000,0.6451226190149638,0,0,0,0,0,0,0,0,0,0,0,0,0,195,64,17,0,0,0,0,0
PUBLICATION,SKEW_80_20,LOCAL_COST_ADAPTIVE,7,16807,1000000,300000,209086400,1434813.5507617902,518.1656666666667,300.0,1300.0,2400.0,742800,400.0,1800.0,1900.0,400.0,1400.0,1031644,20882,0.7719297720524854,238026752,640625000,203125000,88891920,0,0,551,1365500,0.6530793011884083,0,0,0,0,0,0,0,0,0,0,0,0,0,196,65,11,0,0,0,0,0
PUBLICATION,SKEW_80_20,LOCAL_COST_ADAPTIVE,8,2147483647,1000000,300000,232978500,1287672.4676311333,573.8926666666666,300.0,1400.0,2400.0,502500,400.0,1900.0,1900.0,500.0,1600.0,1031594,20885,0.7717814819248264,239075328,781250000,234375000,88859016,0,0,958,1716600,0.7368061859785345,0,0,0,0,0,0,0,0,0,0,0,0,0,196,65,9,0,0,0,0,0
PUBLICATION,SKEW_80_20,LOCAL_COST_ADAPTIVE,9,6364136223846793005,1000000,300000,240524500,1247274.1862055634,601.391,300.0,1500.0,3100.0,439900,500.0,2100.0,2200.0,500.0,1700.0,1031628,20872,0.7722876341510158,240254992,687500000,218750000,89577288,0,0,816,2128200,0.8848163076942266,0,0,0,0,0,0,0,0,0,0,0,0,0,194,63,15,0,0,0,0,0
PUBLICATION,SKEW_80_20,PERIODIC_GLOBAL_REBUILD,0,1103515245,1000000,300000,633108800,473852.2036022876,1961.1276666666668,300.0,1000.0,1800.0,102533700,300.0,1600.0,1600.0,400.0,800.0,1031828,21497,0.7499796483230218,517996544,2328125000,562500000,512134816,2,76,983,0,0.0,6,325533600,6109851,253921,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
PUBLICATION,SKEW_80_20,PERIODIC_GLOBAL_REBUILD,1,214013,1000000,300000,632932000,473984.56706249644,1786.6883333333333,300.0,1200.0,1900.0,113338600,400.0,1700.0,1700.0,400.0,900.0,1031840,21497,0.7499883704702982,517405456,2359375000,546875000,511332848,2,80,1042,0,0.0,6,288513400,6110472,253949,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
PUBLICATION,SKEW_80_20,PERIODIC_GLOBAL_REBUILD,2,1664525,1000000,300000,659691600,454757.9505332492,2038.336,300.0,1100.0,1800.0,107774900,300.0,1600.0,1600.0,400.0,800.0,1031705,21494,0.749994911370615,519502608,2328125000,578125000,510729640,2,73,956,0,0.0,6,337704200,6108895,253882,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
PUBLICATION,SKEW_80_20,PERIODIC_GLOBAL_REBUILD,3,22695477,1000000,300000,657096100,456554.2239559784,2009.261,300.0,1200.0,2100.0,95920700,400.0,1800.0,1800.0,400.0,1100.0,1031570,21492,0.7499665573236554,514850816,2437500000,593750000,510865728,2,84,1122,0,0.0,6,308390700,6109262,253902,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
PUBLICATION,SKEW_80_20,PERIODIC_GLOBAL_REBUILD,4,69069,1000000,300000,550701700,544759.5313397434,1646.001,300.0,1500.0,2800.0,75870600,500.0,2100.0,2200.0,500.0,1400.0,1031969,21500,0.7499774709302326,519045120,2593750000,421875000,511462840,2,88,1243,0,0.0,6,177086700,6110800,253956,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
PUBLICATION,SKEW_80_20,PERIODIC_GLOBAL_REBUILD,5,48271,1000000,300000,581220800,516154.9621073437,1654.3696666666667,300.0,1000.0,1700.0,102225800,300.0,1500.0,1500.0,400.0,700.0,1031461,21489,0.7499920017218111,519045120,2109375000,500000000,510528008,2,71,825,0,0.0,6,265859200,6108520,253871,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
PUBLICATION,SKEW_80_20,PERIODIC_GLOBAL_REBUILD,6,134775813,1000000,300000,622243900,482126.060215295,1795.352,200.0,1100.0,1900.0,99245700,300.0,1600.0,1600.0,300.0,800.0,1031421,21488,0.7499978185498883,517696296,2156250000,578125000,510868760,2,70,926,0,0.0,6,319085700,6108295,253864,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
PUBLICATION,SKEW_80_20,PERIODIC_GLOBAL_REBUILD,7,16807,1000000,300000,566658500,529419.3945736276,1588.6696666666667,300.0,1000.0,1700.0,101910000,300.0,1500.0,1500.0,300.0,700.0,1031644,21493,0.7499854603824501,518744872,2234375000,484375000,511039544,2,79,778,0,0.0,6,259526400,6109252,253897,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
PUBLICATION,SKEW_80_20,PERIODIC_GLOBAL_REBUILD,8,2147483647,1000000,300000,687237200,436530.502132306,1988.402,300.0,1200.0,1900.0,116216100,400.0,1700.0,1700.0,400.0,900.0,1031594,21492,0.7499840056765308,516025880,2406250000,609375000,510857520,2,78,904,0,0.0,6,354123000,6110213,253938,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
PUBLICATION,SKEW_80_20,PERIODIC_GLOBAL_REBUILD,9,6364136223846793005,1000000,300000,596438400,502985.7232532312,1818.499,300.0,1300.0,2200.0,107776400,400.0,1800.0,1800.0,400.0,900.0,1031628,21493,0.7499738286884102,519045120,2203125000,500000000,511160488,2,78,869,0,0.0,6,256252600,6109056,253893,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
PUBLICATION,SKEW_80_20,STATIC_BPLUS,0,1103515245,1000000,300000,165456200,1813168.681499998,414.12533333333334,200.0,1100.0,2000.0,95200,300.0,1600.0,1600.0,300.0,1200.0,1031828,20878,0.7722153702461921,239075328,484375000,171875000,88161720,0,0,375,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,SKEW_80_20,STATIC_BPLUS,1,214013,1000000,300000,169310900,1771888.2836249764,418.48533333333336,200.0,1100.0,1900.0,274700,300.0,1500.0,1600.0,300.0,1200.0,1031840,20877,0.7722613402308761,240123904,578125000,171875000,88684792,0,0,399,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,SKEW_80_20,STATIC_BPLUS,2,1664525,1000000,300000,172763800,1736474.8865213662,419.286,200.0,1100.0,1900.0,119000,300.0,1500.0,1500.0,400.0,1200.0,1031705,20881,0.7720123856616062,238026752,453125000,187500000,88095040,0,0,303,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,SKEW_80_20,STATIC_BPLUS,3,22695477,1000000,300000,161478600,1857831.316347801,394.79633333333334,200.0,1000.0,1700.0,105800,300.0,1400.0,1400.0,300.0,1200.0,1031570,20879,0.7719853082044159,238026752,406250000,171875000,87209832,0,0,369,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,SKEW_80_20,STATIC_BPLUS,4,69069,1000000,300000,169750100,1767303.8189668225,418.94966666666664,200.0,1100.0,2100.0,131400,400.0,1600.0,1600.0,300.0,1200.0,1031969,20881,0.772209933671759,240189456,531250000,171875000,88716960,0,0,461,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,SKEW_80_20,STATIC_BPLUS,5,48271,1000000,300000,163177200,1838492.1422845838,398.77166666666665,200.0,1000.0,1800.0,494200,300.0,1500.0,1500.0,300.0,1200.0,1031461,20889,0.7715342105893054,236978176,421875000,156250000,87190848,0,0,331,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,SKEW_80_20,STATIC_BPLUS,6,134775813,1000000,300000,172453300,1739601.3877380136,423.62666666666667,200.0,1100.0,2000.0,267700,300.0,1600.0,1600.0,300.0,1300.0,1031421,20872,0.7721326717612111,238106768,484375000,156250000,88398480,0,0,469,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,SKEW_80_20,STATIC_BPLUS,7,16807,1000000,300000,170366900,1760905.4340954728,414.0966666666667,200.0,1000.0,1800.0,237900,300.0,1500.0,1500.0,300.0,1200.0,1031644,20882,0.7719297720524854,238026752,406250000,171875000,86714672,0,0,331,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,SKEW_80_20,STATIC_BPLUS,8,2147483647,1000000,300000,166463900,1802192.5474532316,410.55566666666664,200.0,1100.0,2000.0,179800,300.0,1600.0,1600.0,300.0,1200.0,1031594,20885,0.7717814819248264,238026752,593750000,187500000,88329648,0,0,551,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,SKEW_80_20,STATIC_BPLUS,9,6364136223846793005,1000000,300000,161872100,1853315.055528408,392.197,200.0,1000.0,1700.0,168400,300.0,1400.0,1400.0,300.0,1200.0,1031628,20872,0.7722876341510158,239075328,484375000,171875000,87985424,0,0,355,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,SKEW_80_20,THRESHOLD_GLOBAL_REBUILD,0,1103515245,1000000,300000,178092300,1684519.7686817453,450.76433333333335,200.0,1100.0,2500.0,725200,400.0,1700.0,1700.0,400.0,1200.0,1031828,20878,0.7722153702461921,238157840,484375000,187500000,87844480,0,0,381,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,SKEW_80_20,THRESHOLD_GLOBAL_REBUILD,1,214013,1000000,300000,188619000,1590507.8491562356,467.263,300.0,1100.0,2000.0,796400,400.0,1600.0,1600.0,400.0,1300.0,1031840,20877,0.7722613402308761,239075328,640625000,203125000,88536272,0,0,486,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,SKEW_80_20,THRESHOLD_GLOBAL_REBUILD,2,1664525,1000000,300000,173308000,1731022.226325386,432.08733333333333,200.0,1000.0,1900.0,531600,300.0,1500.0,1500.0,300.0,1200.0,1031705,20881,0.7720123856616062,239075328,500000000,171875000,89196320,0,0,485,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,SKEW_80_20,THRESHOLD_GLOBAL_REBUILD,3,22695477,1000000,300000,168770000,1777567.1031581443,413.84366666666665,200.0,1000.0,1800.0,472200,300.0,1400.0,1400.0,300.0,1200.0,1031570,20879,0.7719853082044159,238026752,531250000,187500000,86726328,0,0,321,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,SKEW_80_20,THRESHOLD_GLOBAL_REBUILD,4,69069,1000000,300000,178656800,1679197.209398131,444.991,200.0,1100.0,1900.0,349400,300.0,1600.0,1600.0,300.0,1400.0,1031969,20881,0.772209933671759,236978176,531250000,203125000,86282328,0,0,389,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,SKEW_80_20,THRESHOLD_GLOBAL_REBUILD,5,48271,1000000,300000,162843600,1842258.4614931135,406.593,200.0,1000.0,1800.0,648600,300.0,1400.0,1400.0,300.0,1200.0,1031461,20889,0.7715342105893054,238026752,453125000,171875000,87598272,0,0,378,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,SKEW_80_20,THRESHOLD_GLOBAL_REBUILD,6,134775813,1000000,300000,183709600,1633012.1017083484,463.4123333333333,300.0,1100.0,2000.0,435900,300.0,1600.0,1600.0,300.0,1400.0,1031421,20872,0.7721326717612111,235929600,453125000,171875000,86325760,0,0,394,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,SKEW_80_20,THRESHOLD_GLOBAL_REBUILD,7,16807,1000000,300000,189252700,1585182.1400698642,477.2153333333333,300.0,1200.0,2000.0,797600,400.0,1600.0,1700.0,400.0,1400.0,1031644,20882,0.7719297720524854,238026752,515625000,203125000,88327352,0,0,417,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,SKEW_80_20,THRESHOLD_GLOBAL_REBUILD,8,2147483647,1000000,300000,177198800,1693013.7224405583,440.75266666666664,200.0,1100.0,2000.0,779600,300.0,1500.0,1600.0,300.0,1300.0,1031594,20885,0.7717814819248264,240123904,531250000,187500000,87950600,0,0,482,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,SKEW_80_20,THRESHOLD_GLOBAL_REBUILD,9,6364136223846793005,1000000,300000,162246700,1849036.0666811713,406.88,200.0,1000.0,1800.0,710000,300.0,1400.0,1400.0,300.0,1200.0,1031628,20872,0.7722876341510158,239075328,468750000,171875000,88161232,0,0,366,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,STABLE_CONTROL,LARS_FULL,0,1103515245,1000000,300000,189752800,1581004.3382759043,400.34,300.0,700.0,1300.0,279800,600.0,NaN,NaN,NaN,1500.0,1000000,20834,0.7499760007679754,220200960,640625000,203125000,68013672,0,0,537,546200,0.287848189855433,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0
PUBLICATION,STABLE_CONTROL,LARS_FULL,1,214013,1000000,300000,168350400,1781997.547971374,351.993,300.0,600.0,1100.0,179600,500.0,NaN,NaN,NaN,1200.0,1000000,20834,0.7499760007679754,220200960,468750000,171875000,68692568,0,0,404,550600,0.32705594997101284,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0
PUBLICATION,STABLE_CONTROL,LARS_FULL,2,1664525,1000000,300000,179339800,1672802.1331572803,379.6793333333333,300.0,600.0,1100.0,130100,500.0,NaN,NaN,NaN,1300.0,1000000,20834,0.7499760007679754,220200960,500000000,187500000,68764192,0,0,400,511200,0.28504548349000053,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0
PUBLICATION,STABLE_CONTROL,LARS_FULL,3,22695477,1000000,300000,218014900,1376052.737679856,467.6376666666667,400.0,800.0,1600.0,271500,700.0,NaN,NaN,NaN,1700.0,1000000,20834,0.7499760007679754,219152384,687500000,234375000,68300440,0,0,588,707000,0.32428976184655267,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0
PUBLICATION,STABLE_CONTROL,LARS_FULL,4,69069,1000000,300000,172819800,1735912.204504345,365.0853333333333,300.0,600.0,1100.0,134700,500.0,NaN,NaN,NaN,1300.0,1000000,20834,0.7499760007679754,220200960,562500000,187500000,68166904,0,0,449,806900,0.46690251927151866,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0
PUBLICATION,STABLE_CONTROL,LARS_FULL,5,48271,1000000,300000,174882900,1715433.584415629,371.86466666666666,300.0,600.0,1100.0,427900,500.0,NaN,NaN,NaN,1200.0,1000000,20834,0.7499760007679754,220200960,484375000,187500000,68934320,0,0,407,805900,0.46082264189351846,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0
PUBLICATION,STABLE_CONTROL,LARS_FULL,6,134775813,1000000,300000,180312700,1663776.3174751417,377.8383333333333,300.0,600.0,1100.0,370800,500.0,NaN,NaN,NaN,1300.0,1000000,20834,0.7499760007679754,220200960,484375000,171875000,67925264,0,0,492,728600,0.4040758083041294,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0
