profile,workload,variant,repetition,seed,phase,event_id,region_id,commit_operation_index,observation_index_after_commit,region_window_sequence,window_start_operation,window_end_operation,boundary,operations,operation_mix,latency_sample_mix,search_p95_ns,insert_p99_ns,delete_p95_ns,update_p95_ns,range_p95_ns,overall_p99_ns,normalized_service_cost,average_scan_amplification,leaf_splits,leaf_merges,average_occupancy,minimum_occupancy,leaf_count,record_count
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_RUNTIME_VALIDATION,7,16807,LOCAL_HOTSPOT,9,20999,133093,3,10,214203,279044,WINDOW_COMPLETE,1024,SEARCH=0.2529296875;INSERT=0.431640625;DELETE=0.09765625;UPDATE=0.166015625;RANGE_SEARCH=0.0517578125,SEARCH=0.07228915662650602;INSERT=0.8072289156626506;DELETE=0.012048192771084338;UPDATE=0.024096385542168676;RANGE_SEARCH=0.08433734939759036,200.0,1700.0,200.0,100.0,3700.0,3700.0,1.6228759322487023,0.03431481071507638,16,0,0.6459375,0.5,50,2067
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_RUNTIME_VALIDATION,7,16807,LOCAL_HOTSPOT,2,21170,78817,5,9,230569,291296,WINDOW_COMPLETE,1024,SEARCH=0.255859375;INSERT=0.44921875;DELETE=0.103515625;UPDATE=0.150390625;RANGE_SEARCH=0.041015625,SEARCH=0.14130434782608695;INSERT=0.6956521739130435;DELETE=0.043478260869565216;UPDATE=0.010869565217391304;RANGE_SEARCH=0.10869565217391304,200.0,1400.0,600.0,200.0,4100.0,4100.0,1.5730337078651686,0.03313840155945419,14,0,0.6617476851851852,0.5,54,2287
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_RUNTIME_VALIDATION,7,16807,LOCAL_HOTSPOT,9,20999,133093,4,11,279058,299999,RUN_END,309,SEARCH=0.22330097087378642;INSERT=0.4627831715210356;DELETE=0.11003236245954692;UPDATE=0.15857605177993528;RANGE_SEARCH=0.045307443365695796,SEARCH=0.06666666666666667;INSERT=0.7666666666666667;DELETE=0.03333333333333333;UPDATE=0.03333333333333333;RANGE_SEARCH=0.1,200.0,2100.0,200.0,100.0,1500.0,2100.0,1.048951048951049,0.03271375464684015,0,0,0.6135602678571429,0.5,56,2199
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_RUNTIME_VALIDATION,7,16807,LOCAL_HOTSPOT,2,21170,78817,6,10,291306,299912,RUN_END,134,SEARCH=0.30597014925373134;INSERT=0.41044776119402987;DELETE=0.08955223880597014;UPDATE=0.15671641791044777;RANGE_SEARCH=0.03731343283582089,SEARCH=0.23076923076923078;INSERT=0.7692307692307693;DELETE=0.0;UPDATE=0.0;RANGE_SEARCH=0.0,200.0,1500.0,NaN,NaN,NaN,1500.0,0.5498865030176981,0.031007751937984496,0,0,0.6417214912280702,0.5,57,2341
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_RUNTIME_VALIDATION,7,16807,LOCAL_HOTSPOT,10,21000,137739,4,11,272885,299925,RUN_END,427,SEARCH=0.2459016393442623;INSERT=0.44730679156908665;DELETE=0.09836065573770492;UPDATE=0.1756440281030445;RANGE_SEARCH=0.03278688524590164,SEARCH=0.09375;INSERT=0.8125;DELETE=0.0;UPDATE=0.03125;RANGE_SEARCH=0.0625,200.0,1000.0,NaN,100.0,1100.0,1100.0,0.9364000499870153,0.03527168732125834,0,0,0.6469350961538461,0.5,52,2153
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_RUNTIME_VALIDATION,7,16807,LOCAL_HOTSPOT,20,21573,292911,1,7,292918,299908,RUN_END,116,SEARCH=0.2672413793103448;INSERT=0.4396551724137931;DELETE=0.06896551724137931;UPDATE=0.13793103448275862;RANGE_SEARCH=0.08620689655172414,SEARCH=0.2857142857142857;INSERT=0.5714285714285714;DELETE=0.14285714285714285;UPDATE=0.0;RANGE_SEARCH=0.0,100.0,800.0,200.0,NaN,NaN,800.0,0.9368799703192296,0.03595724003887269,0,0,0.6342690677966102,0.5,59,2395
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_RUNTIME_VALIDATION,7,16807,LOCAL_HOTSPOT,15,21634,245877,1,5,245913,299973,RUN_END,920,SEARCH=0.22065217391304348;INSERT=0.44021739130434784;DELETE=0.11413043478260869;UPDATE=0.16304347826086957;RANGE_SEARCH=0.06195652173913044,SEARCH=0.13513513513513514;INSERT=0.6621621621621622;DELETE=0.02702702702702703;UPDATE=0.0945945945945946;RANGE_SEARCH=0.08108108108108109,200.0,2200.0,200.0,200.0,1300.0,2200.0,1.5492957746478873,0.03346818683339463,0,0,0.6741071428571429,0.5,56,2416
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_RUNTIME_VALIDATION,8,2147483647,LOCAL_HOTSPOT,11,21582,160459,1,5,160477,219872,WINDOW_COMPLETE,1024,SEARCH=0.2529296875;INSERT=0.4423828125;DELETE=0.107421875;UPDATE=0.146484375;RANGE_SEARCH=0.05078125,SEARCH=0.11290322580645161;INSERT=0.7258064516129032;DELETE=0.0;UPDATE=0.08064516129032258;RANGE_SEARCH=0.08064516129032258,200.0,800.0,NaN,200.0,3600.0,3600.0,1.1295631273128555,0.03626651672757942,5,0,0.7512019230769231,0.5,39,1875
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_RUNTIME_VALIDATION,8,2147483647,LOCAL_HOTSPOT,12,21524,165515,1,5,165558,227508,WINDOW_COMPLETE,1024,SEARCH=0.2265625;INSERT=0.4609375;DELETE=0.1083984375;UPDATE=0.154296875;RANGE_SEARCH=0.0498046875,SEARCH=0.07792207792207792;INSERT=0.7532467532467533;DELETE=0.05194805194805195;UPDATE=0.06493506493506493;RANGE_SEARCH=0.05194805194805195,200.0,1800.0,700.0,200.0,900.0,1800.0,1.3636363636363635,0.03781388478581979,5,0,0.7516447368421053,0.5,38,1828
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_RUNTIME_VALIDATION,8,2147483647,LOCAL_HOTSPOT,11,21582,160459,2,6,220050,279002,WINDOW_COMPLETE,1024,SEARCH=0.2685546875;INSERT=0.41015625;DELETE=0.1064453125;UPDATE=0.1611328125;RANGE_SEARCH=0.0537109375,SEARCH=0.11267605633802817;INSERT=0.647887323943662;DELETE=0.04225352112676056;UPDATE=0.08450704225352113;RANGE_SEARCH=0.11267605633802817,200.0,1200.0,800.0,200.0,4500.0,4500.0,1.566095140854973,0.03260403260403261,15,1,0.6645047169811321,0.5,53,2254
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_RUNTIME_VALIDATION,8,2147483647,LOCAL_HOTSPOT,12,21524,165515,2,6,227522,288323,WINDOW_COMPLETE,1024,SEARCH=0.2314453125;INSERT=0.4560546875;DELETE=0.103515625;UPDATE=0.166015625;RANGE_SEARCH=0.04296875,SEARCH=0.06451612903225806;INSERT=0.7903225806451613;DELETE=0.03225806451612903;UPDATE=0.06451612903225806;RANGE_SEARCH=0.04838709677419355,200.0,5000.0,900.0,200.0,4700.0,5000.0,3.787878787878788,0.032754759238521836,15,0,0.6656839622641509,0.5,53,2258
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_RUNTIME_VALIDATION,8,2147483647,LOCAL_HOTSPOT,16,21175,228131,1,8,228250,290503,WINDOW_COMPLETE,1024,SEARCH=0.2548828125;INSERT=0.439453125;DELETE=0.1064453125;UPDATE=0.146484375;RANGE_SEARCH=0.052734375,SEARCH=0.1625;INSERT=0.675;DELETE=0.0375;UPDATE=0.0625;RANGE_SEARCH=0.0625,200.0,1300.0,200.0,300.0,1900.0,1900.0,0.8444469520871647,0.033766778523489936,15,0,0.6478587962962963,0.5,54,2239
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_RUNTIME_VALIDATION,8,2147483647,LOCAL_HOTSPOT,16,21175,228131,2,9,290628,299967,RUN_END,144,SEARCH=0.2916666666666667;INSERT=0.375;DELETE=0.09027777777777778;UPDATE=0.16666666666666666;RANGE_SEARCH=0.0763888888888889,SEARCH=0.25;INSERT=0.5833333333333334;DELETE=0.0;UPDATE=0.16666666666666666;RANGE_SEARCH=0.0,200.0,800.0,NaN,200.0,NaN,800.0,0.5003868692267445,0.0352622061482821,0,0,0.6629050925925926,0.515625,54,2291
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_RUNTIME_VALIDATION,8,2147483647,LOCAL_HOTSPOT,12,21524,165515,3,7,288353,299962,RUN_END,207,SEARCH=0.28502415458937197;INSERT=0.4057971014492754;DELETE=0.13526570048309178;UPDATE=0.14009661835748793;RANGE_SEARCH=0.033816425120772944,SEARCH=0.08333333333333333;INSERT=0.5833333333333334;DELETE=0.08333333333333333;UPDATE=0.16666666666666666;RANGE_SEARCH=0.08333333333333333,200.0,900.0,200.0,200.0,1700.0,1700.0,0.9479531446416171,0.03671071953010279,0,0,0.662784090909091,0.5,55,2333
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_RUNTIME_VALIDATION,8,2147483647,LOCAL_HOTSPOT,11,21582,160459,3,7,279004,299987,RUN_END,359,SEARCH=0.25348189415041783;INSERT=0.4568245125348189;DELETE=0.0807799442896936;UPDATE=0.15877437325905291;RANGE_SEARCH=0.05013927576601671,SEARCH=0.06896551724137931;INSERT=0.6206896551724138;DELETE=0.13793103448275862;UPDATE=0.10344827586206896;RANGE_SEARCH=0.06896551724137931,200.0,1400.0,400.0,300.0,1900.0,1900.0,1.5384615384615385,0.034713763702801465,0,0,0.6379766949152542,0.5,59,2409
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_RUNTIME_VALIDATION,8,2147483647,LOCAL_HOTSPOT,20,21600,280198,1,6,280202,299978,RUN_END,347,SEARCH=0.207492795389049;INSERT=0.44668587896253603;DELETE=0.11239193083573487;UPDATE=0.16714697406340057;RANGE_SEARCH=0.06628242074927954,SEARCH=0.18518518518518517;INSERT=0.5925925925925926;DELETE=0.037037037037037035;UPDATE=0.07407407407407407;RANGE_SEARCH=0.1111111111111111,200.0,1700.0,100.0,300.0,1500.0,1700.0,1.5232974910394266,0.03411131059245961,0,0,0.6390360169491526,0.5,59,2413
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_RUNTIME_VALIDATION,8,2147483647,LOCAL_HOTSPOT,19,21198,249062,1,9,249106,299952,RUN_END,763,SEARCH=0.2529488859764089;INSERT=0.4272608125819135;DELETE=0.10484927916120576;UPDATE=0.1559633027522936;RANGE_SEARCH=0.05897771952817824,SEARCH=0.09433962264150944;INSERT=0.660377358490566;DELETE=0.018867924528301886;UPDATE=0.1509433962264151;RANGE_SEARCH=0.07547169811320754,200.0,2800.0,900.0,400.0,6600.0,6600.0,1.8671770283877591,0.033766233766233764,0,0,0.6541466346153846,0.5,52,2177
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_RUNTIME_VALIDATION,9,6364136223846793005,LOCAL_HOTSPOT,6,21000,51928,1,5,51942,68156,WINDOW_COMPLETE,1024,SEARCH=0.2734375;INSERT=0.4326171875;DELETE=0.0966796875;UPDATE=0.1494140625;RANGE_SEARCH=0.0478515625,SEARCH=0.1375;INSERT=0.675;DELETE=0.0;UPDATE=0.075;RANGE_SEARCH=0.1125,200.0,1700.0,NaN,200.0,2200.0,2200.0,1.6666666666666667,0.05714285714285714,0,0,0.7571924603174603,0.578125,63,3053
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_RUNTIME_VALIDATION,9,6364136223846793005,LOCAL_HOTSPOT,4,21001,51476,1,5,51523,68399,WINDOW_COMPLETE,1024,SEARCH=0.244140625;INSERT=0.443359375;DELETE=0.103515625;UPDATE=0.1552734375;RANGE_SEARCH=0.0537109375,SEARCH=0.08536585365853659;INSERT=0.6707317073170732;DELETE=0.07317073170731707;UPDATE=0.04878048780487805;RANGE_SEARCH=0.12195121951219512,300.0,6400.0,1500.0,300.0,2000.0,6400.0,6.400000000000001,0.053386911595866816,0,0,0.7507440476190477,0.5625,63,3027
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_RUNTIME_VALIDATION,9,6364136223846793005,LOCAL_HOTSPOT,6,21000,51928,2,6,68187,91309,WINDOW_COMPLETE,1024,SEARCH=0.2373046875;INSERT=0.4443359375;DELETE=0.111328125;UPDATE=0.162109375;RANGE_SEARCH=0.044921875,SEARCH=0.06329113924050633;INSERT=0.759493670886076;DELETE=0.0379746835443038;UPDATE=0.0759493670886076;RANGE_SEARCH=0.06329113924050633,200.0,8300.0,800.0,200.0,700.0,8300.0,8.137254901960784,0.04819277108433735,6,0,0.7391493055555556,0.5,36,1703
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_RUNTIME_VALIDATION,9,6364136223846793005,LOCAL_HOTSPOT,4,21001,51476,2,6,68419,92601,WINDOW_COMPLETE,1024,SEARCH=0.2392578125;INSERT=0.44140625;DELETE=0.109375;UPDATE=0.1474609375;RANGE_SEARCH=0.0625,SEARCH=0.0963855421686747;INSERT=0.6746987951807228;DELETE=0.07228915662650602;UPDATE=0.0963855421686747;RANGE_SEARCH=0.060240963855421686,300.0,1900.0,800.0,300.0,800.0,1900.0,1.9,0.04670558798999166,7,0,0.7546452702702703,0.5,37,1787
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_RUNTIME_VALIDATION,9,6364136223846793005,LOCAL_HOTSPOT,11,20998,85062,1,7,85065,117626,WINDOW_COMPLETE,1024,SEARCH=0.25390625;INSERT=0.4462890625;DELETE=0.1005859375;UPDATE=0.1474609375;RANGE_SEARCH=0.0517578125,SEARCH=0.10256410256410256;INSERT=0.7948717948717948;DELETE=0.05128205128205128;UPDATE=0.02564102564102564;RANGE_SEARCH=0.02564102564102564,200.0,3400.0,700.0,100.0,500.0,3400.0,4.788732394366197,0.04423592493297587,18,0,0.6253063725490197,0.5,51,2041
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_RUNTIME_VALIDATION,9,6364136223846793005,LOCAL_HOTSPOT,4,21001,51476,3,7,92623,125338,WINDOW_COMPLETE,1024,SEARCH=0.2431640625;INSERT=0.43359375;DELETE=0.111328125;UPDATE=0.162109375;RANGE_SEARCH=0.0498046875,SEARCH=0.1044776119402985;INSERT=0.7611940298507462;DELETE=0.0;UPDATE=0.04477611940298507;RANGE_SEARCH=0.08955223880597014,300.0,7200.0,NaN,200.0,4200.0,7200.0,7.2,0.04661791590493602,15,0,0.6466346153846154,0.5,52,2152
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_RUNTIME_VALIDATION,9,6364136223846793005,LOCAL_HOTSPOT,6,21000,51928,3,7,91328,126112,WINDOW_COMPLETE,1024,SEARCH=0.259765625;INSERT=0.423828125;DELETE=0.09375;UPDATE=0.162109375;RANGE_SEARCH=0.060546875,SEARCH=0.13953488372093023;INSERT=0.6511627906976745;DELETE=0.023255813953488372;UPDATE=0.09302325581395349;RANGE_SEARCH=0.09302325581395349,200.0,2200.0,700.0,300.0,1300.0,2200.0,2.156862745098039,0.04637887977167321,16,0,0.6231971153846154,0.5,52,2074
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_RUNTIME_VALIDATION,9,6364136223846793005,LOCAL_HOTSPOT,13,20996,115594,1,8,115607,150259,WINDOW_COMPLETE,1024,SEARCH=0.228515625;INSERT=0.4521484375;DELETE=0.1142578125;UPDATE=0.150390625;RANGE_SEARCH=0.0546875,SEARCH=0.08823529411764706;INSERT=0.7647058823529411;DELETE=0.058823529411764705;UPDATE=0.014705882352941176;RANGE_SEARCH=0.07352941176470588,200.0,2000.0,800.0,100.0,1000.0,2000.0,1.6528925619834711,0.04375848032564451,5,0,0.6517478813559322,0.5,59,2461
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_RUNTIME_VALIDATION,9,6364136223846793005,LOCAL_HOTSPOT,11,20998,85062,2,8,117644,151827,WINDOW_COMPLETE,1024,SEARCH=0.2431640625;INSERT=0.478515625;DELETE=0.09375;UPDATE=0.1416015625;RANGE_SEARCH=0.04296875,SEARCH=0.10666666666666667;INSERT=0.6133333333333333;DELETE=0.06666666666666667;UPDATE=0.09333333333333334;RANGE_SEARCH=0.12,300.0,1500.0,800.0,200.0,2200.0,2200.0,2.112676056338028,0.04278305963699222,8,0,0.6565148305084746,0.515625,59,2479
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_RUNTIME_VALIDATION,9,6364136223846793005,LOCAL_HOTSPOT,4,21001,51476,4,8,125431,156204,WINDOW_COMPLETE,1024,SEARCH=0.244140625;INSERT=0.4541015625;DELETE=0.0986328125;UPDATE=0.1494140625;RANGE_SEARCH=0.0537109375,SEARCH=0.10256410256410256;INSERT=0.7435897435897436;DELETE=0.01282051282051282;UPDATE=0.05128205128205128;RANGE_SEARCH=0.08974358974358974,200.0,1800.0,800.0,300.0,1000.0,1800.0,1.8,0.0435085276714236,9,0,0.6557377049180327,0.515625,61,2560
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_RUNTIME_VALIDATION,9,6364136223846793005,LOCAL_HOTSPOT,6,21000,51928,4,8,126146,161391,WINDOW_COMPLETE,1024,SEARCH=0.2490234375;INSERT=0.4580078125;DELETE=0.099609375;UPDATE=0.146484375;RANGE_SEARCH=0.046875,SEARCH=0.058823529411764705;INSERT=0.7294117647058823;DELETE=0.07058823529411765;UPDATE=0.08235294117647059;RANGE_SEARCH=0.058823529411764705,200.0,5700.0,1000.0,200.0,4500.0,5700.0,5.588235294117647,0.042738275340393345,7,0,0.6596927966101694,0.5,59,2491
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_RUNTIME_VALIDATION,9,6364136223846793005,LOCAL_HOTSPOT,17,20999,147945,1,9,148014,180043,WINDOW_COMPLETE,1024,SEARCH=0.234375;INSERT=0.466796875;DELETE=0.0888671875;UPDATE=0.162109375;RANGE_SEARCH=0.0478515625,SEARCH=0.18085106382978725;INSERT=0.5425531914893617;DELETE=0.09574468085106383;UPDATE=0.0851063829787234;RANGE_SEARCH=0.09574468085106383,200.0,800.0,700.0,200.0,1900.0,1900.0,0.9917671371576932,0.03811188811188811,1,0,0.733154296875,0.515625,64,3003
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_RUNTIME_VALIDATION,9,6364136223846793005,LOCAL_HOTSPOT,13,20996,115594,2,9,150288,183114,WINDOW_COMPLETE,1024,SEARCH=0.2734375;INSERT=0.4326171875;DELETE=0.1015625;UPDATE=0.1416015625;RANGE_SEARCH=0.05078125,SEARCH=0.1;INSERT=0.7;DELETE=0.025;UPDATE=0.025;RANGE_SEARCH=0.15,200.0,900.0,200.0,200.0,3900.0,3900.0,0.953130121271714,0.03544149098686221,0,0,0.755031779661017,0.578125,59,2851
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_RUNTIME_VALIDATION,9,6364136223846793005,LOCAL_HOTSPOT,11,20998,85062,3,9,151857,185749,WINDOW_COMPLETE,1024,SEARCH=0.2431640625;INSERT=0.4453125;DELETE=0.1044921875;UPDATE=0.1630859375;RANGE_SEARCH=0.0439453125,SEARCH=0.05128205128205128;INSERT=0.7435897435897436;DELETE=0.038461538461538464;UPDATE=0.07692307692307693;RANGE_SEARCH=0.08974358974358974,200.0,2100.0,700.0,200.0,3500.0,3500.0,2.9577464788732395,0.03930760908763072,3,0,0.7273185483870968,0.546875,62,2886
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_RUNTIME_VALIDATION,9,6364136223846793005,LOCAL_HOTSPOT,19,21001,156204,1,9,156216,188662,WINDOW_COMPLETE,1024,SEARCH=0.251953125;INSERT=0.447265625;DELETE=0.099609375;UPDATE=0.1494140625;RANGE_SEARCH=0.0517578125,SEARCH=0.09210526315789473;INSERT=0.7105263157894737;DELETE=0.013157894736842105;UPDATE=0.05263157894736842;RANGE_SEARCH=0.13157894736842105,300.0,800.0,100.0,200.0,1600.0,1600.0,1.0099060198120395,0.04113826167646149,1,0,0.738343253968254,0.546875,63,2977
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_RUNTIME_VALIDATION,9,6364136223846793005,LOCAL_HOTSPOT,22,21000,161391,1,9,161450,195270,WINDOW_COMPLETE,1024,SEARCH=0.2626953125;INSERT=0.4189453125;DELETE=0.1064453125;UPDATE=0.1552734375;RANGE_SEARCH=0.056640625,SEARCH=0.14084507042253522;INSERT=0.6901408450704225;DELETE=0.028169014084507043;UPDATE=0.056338028169014086;RANGE_SEARCH=0.08450704225352113,300.0,900.0,200.0,200.0,1500.0,1500.0,1.0371554783659291,0.038781884435190005,2,0,0.7230342741935484,0.5,62,2869
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_RUNTIME_VALIDATION,9,6364136223846793005,LOCAL_HOTSPOT,20,21538,156743,1,5,156748,219787,WINDOW_COMPLETE,1024,SEARCH=0.2646484375;INSERT=0.4365234375;DELETE=0.103515625;UPDATE=0.1484375;RANGE_SEARCH=0.046875,SEARCH=0.08333333333333333;INSERT=0.7261904761904762;DELETE=0.047619047619047616;UPDATE=0.03571428571428571;RANGE_SEARCH=0.10714285714285714,200.0,700.0,600.0,200.0,1700.0,1700.0,1.0934407315307826,0.034759358288770054,3,0,0.7699652777777778,0.515625,36,1774
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_RUNTIME_VALIDATION,9,6364136223846793005,LOCAL_HOTSPOT,13,20996,115594,3,10,183159,221083,WINDOW_COMPLETE,1024,SEARCH=0.2509765625;INSERT=0.439453125;DELETE=0.1044921875;UPDATE=0.1572265625;RANGE_SEARCH=0.0478515625,SEARCH=0.07894736842105263;INSERT=0.7894736842105263;DELETE=0.02631578947368421;UPDATE=0.06578947368421052;RANGE_SEARCH=0.039473684210526314,200.0,19100.0,600.0,200.0,1000.0,19100.0,15.785123966942148,0.034289092521430684,7,0,0.7679924242424242,0.515625,33,1622
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_RUNTIME_VALIDATION,9,6364136223846793005,LOCAL_HOTSPOT,23,21565,172915,1,5,172949,226862,WINDOW_COMPLETE,1024,SEARCH=0.25;INSERT=0.4375;DELETE=0.119140625;UPDATE=0.1328125;RANGE_SEARCH=0.060546875,SEARCH=0.07142857142857142;INSERT=0.8;DELETE=0.014285714285714285;UPDATE=0.05714285714285714;RANGE_SEARCH=0.05714285714285714,300.0,900.0,500.0,200.0,1000.0,1000.0,1.1430917986357176,0.03574788334901223,5,0,0.76171875,0.5,40,1950
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_RUNTIME_VALIDATION,9,6364136223846793005,LOCAL_HOTSPOT,11,20998,85062,4,10,185775,227425,WINDOW_COMPLETE,1024,SEARCH=0.23046875;INSERT=0.462890625;DELETE=0.109375;UPDATE=0.1533203125;RANGE_SEARCH=0.0439453125,SEARCH=0.06666666666666667;INSERT=0.8133333333333334;DELETE=0.013333333333333334;UPDATE=0.05333333333333334;RANGE_SEARCH=0.05333333333333334,200.0,1000.0,200.0,200.0,900.0,1000.0,1.408450704225352,0.03553770086526576,5,0,0.7573529411764706,0.5,34,1648
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_RUNTIME_VALIDATION,9,6364136223846793005,LOCAL_HOTSPOT,22,21000,161391,2,10,195280,238822,WINDOW_COMPLETE,1024,SEARCH=0.22265625;INSERT=0.458984375;DELETE=0.0986328125;UPDATE=0.169921875;RANGE_SEARCH=0.0498046875,SEARCH=0.0898876404494382;INSERT=0.651685393258427;DELETE=0.06741573033707865;UPDATE=0.11235955056179775;RANGE_SEARCH=0.07865168539325842,400.0,3900.0,700.0,200.0,3800.0,3900.0,3.823529411764706,0.03415659485023647,8,0,0.6972128378378378,0.5,37,1651
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_RUNTIME_VALIDATION,9,6364136223846793005,LOCAL_HOTSPOT,17,20999,147945,2,10,180048,241761,WINDOW_COMPLETE,1024,SEARCH=0.23828125;INSERT=0.443359375;DELETE=0.1220703125;UPDATE=0.150390625;RANGE_SEARCH=0.0458984375,SEARCH=0.11392405063291139;INSERT=0.7468354430379747;DELETE=0.0379746835443038;UPDATE=0.06329113924050633;RANGE_SEARCH=0.0379746835443038,200.0,2300.0,500.0,200.0,1000.0,2300.0,1.3287716650222992,0.032400996953752426,9,0,0.734375,0.5,40,1880
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_RUNTIME_VALIDATION,9,6364136223846793005,LOCAL_HOTSPOT,19,21001,156204,2,10,188763,242622,WINDOW_COMPLETE,1024,SEARCH=0.2333984375;INSERT=0.45703125;DELETE=0.1142578125;UPDATE=0.1455078125;RANGE_SEARCH=0.0498046875,SEARCH=0.07407407407407407;INSERT=0.7777777777777778;DELETE=0.04938271604938271;UPDATE=0.012345679012345678;RANGE_SEARCH=0.08641975308641975,200.0,2600.0,800.0,100.0,1900.0,2600.0,2.6,0.03346720214190094,5,0,0.7991071428571429,0.5,35,1790
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_RUNTIME_VALIDATION,9,6364136223846793005,LOCAL_HOTSPOT,26,21626,215480,1,5,215727,282188,WINDOW_COMPLETE,1024,SEARCH=0.2587890625;INSERT=0.4521484375;DELETE=0.0849609375;UPDATE=0.1416015625;RANGE_SEARCH=0.0625,SEARCH=0.09411764705882353;INSERT=0.7529411764705882;DELETE=0.058823529411764705;UPDATE=0.03529411764705882;RANGE_SEARCH=0.058823529411764705,300.0,1700.0,900.0,200.0,1400.0,1700.0,1.1888111888111887,0.033759298111768074,15,0,0.6690051020408163,0.5,49,2098
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_RUNTIME_VALIDATION,9,6364136223846793005,LOCAL_HOTSPOT,20,21538,156743,2,6,219811,282845,WINDOW_COMPLETE,1024,SEARCH=0.2490234375;INSERT=0.462890625;DELETE=0.10546875;UPDATE=0.125;RANGE_SEARCH=0.0576171875,SEARCH=0.1111111111111111;INSERT=0.7;DELETE=0.05555555555555555;UPDATE=0.03333333333333333;RANGE_SEARCH=0.1,200.0,1400.0,800.0,200.0,5000.0,5000.0,1.752067135043335,0.03347774714454509,18,0,0.6388888888888888,0.5,54,2208
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_RUNTIME_VALIDATION,9,6364136223846793005,LOCAL_HOTSPOT,27,21639,221874,1,5,221913,283690,WINDOW_COMPLETE,1024,SEARCH=0.2451171875;INSERT=0.44140625;DELETE=0.115234375;UPDATE=0.142578125;RANGE_SEARCH=0.0556640625,SEARCH=0.1694915254237288;INSERT=0.6271186440677966;DELETE=0.01694915254237288;UPDATE=0.1016949152542373;RANGE_SEARCH=0.0847457627118644,200.0,900.0,200.0,200.0,4200.0,4200.0,0.8603727320581762,0.03517390449990175,11,0,0.6953125,0.515625,50,2225
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_RUNTIME_VALIDATION,9,6364136223846793005,LOCAL_HOTSPOT,23,21565,172915,2,6,226929,284392,WINDOW_COMPLETE,1024,SEARCH=0.24609375;INSERT=0.4580078125;DELETE=0.0869140625;UPDATE=0.15234375;RANGE_SEARCH=0.056640625,SEARCH=0.125;INSERT=0.725;DELETE=0.0125;UPDATE=0.075;RANGE_SEARCH=0.0625,200.0,2000.0,200.0,200.0,1300.0,2000.0,1.6482495636385348,0.033808553971486764,17,0,0.6543311403508771,0.5,57,2387
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_RUNTIME_VALIDATION,9,6364136223846793005,LOCAL_HOTSPOT,13,20996,115594,4,11,221098,288130,WINDOW_COMPLETE,1024,SEARCH=0.2490234375;INSERT=0.462890625;DELETE=0.10546875;UPDATE=0.1416015625;RANGE_SEARCH=0.041015625,SEARCH=0.0975609756097561;INSERT=0.7195121951219512;DELETE=0.036585365853658534;UPDATE=0.036585365853658534;RANGE_SEARCH=0.10975609756097561,300.0,1700.0,600.0,200.0,2700.0,2700.0,1.720091773189118,0.0342225815144166,18,0,0.6311274509803921,0.5,51,2060
